Category,no_of_colors,Price,count_of_size,Color1,Color2,Color3,Color4,Color5,reviews,comfort,quality,star_rating
1,1.6094379124341003,83.99,3.0,454,166,142,107,73,4.31748811353631,8.3,8.5,4.6
1,1.6094379124341003,75.59,4.0,310,254,166,127,78,1.3862943611198906,7.8,9.1,5.0
1,1.6094379124341003,76.79,4.0,558,254,166,127,78,3.4965075614664802,9.3,9.5,4.8
1,1.791759469228055,65.99,4.0,311,231,166,127,78,0.6931471805599453,7.7,8.3,3.0
1,1.791759469228055,83.99,3.0,454,166,142,107,73,4.31748811353631,8.7,8.9,4.6
1,1.0986122886681098,83.99,1.0,511,231,151,133,79,7.385230923066573,9.3,9.4,4.3
1,1.0986122886681098,71.99,4.0,329,231,168,126,78,2.833213344056216,8.7,9.0,3.8
1,1.791759469228055,83.99,3.0,462,252,166,127,78,1.0986122886681098,8.3,8.1,5.0
1,1.0986122886681098,83.99,4.0,321,221,143,138,80,4.219507705176107,7.6,8.2,4.5
1,1.0986122886681098,83.99,4.0,462,252,166,127,78,1.0986122886681098,8.3,8.6,5.0
1,1.0986122886681098,71.99,3.0,311,290,166,127,78,4.543294782270004,8.3,8.6,4.4
0,2.3978952727983707,75.0,20.0,234,64,29,64,29,6.037870919922137,8.1,8.1,4.2
0,0.6931471805599453,125.0,15.0,246,254,166,127,78,4.2626798770413155,8.1,8.1,4.2
0,0.6931471805599453,140.0,15.0,175,254,166,127,78,0.6931471805599453,8.1,8.1,5.0
0,2.3978952727983707,75.0,20.0,232,64,29,64,29,6.037870919922137,8.1,8.1,4.2
0,2.3978952727983707,75.0,20.0,205,64,29,64,29,6.037870919922137,8.1,8.1,4.2
0,2.3978952727983707,75.0,20.0,273,64,29,64,29,6.037870919922137,8.1,8.1,4.2
0,2.3978952727983707,75.0,20.0,92,64,29,64,29,6.037870919922137,8.1,8.1,4.2
0,2.3978952727983707,75.0,20.0,28,64,29,64,29,6.037870919922137,8.1,8.1,4.2
0,0.6931471805599453,125.0,15.0,57,254,166,127,78,1.3862943611198906,8.1,8.1,4.3
0,2.3978952727983707,75.0,20.0,93,64,29,64,29,6.037870919922137,8.1,8.1,4.2
0,0.6931471805599453,100.0,17.0,293,254,166,127,78,0.6931471805599453,8.1,8.1,4.0
0,0.6931471805599453,140.0,13.0,125,254,166,127,78,2.302585092994046,8.1,8.1,4.9
0,0.6931471805599453,125.0,15.0,69,254,166,127,78,3.295836866004329,8.1,8.1,4.0
0,2.3978952727983707,75.0,20.0,88,64,29,64,29,6.037870919922137,8.1,8.1,4.2
0,1.3862943611198906,80.0,19.0,227,105,78,127,78,4.007333185232471,8.1,8.1,4.1
0,1.3862943611198906,75.0,19.0,237,106,77,127,78,3.7612001156935624,8.1,8.1,3.9
0,1.6094379124341003,200.0,20.0,161,121,69,0,78,2.302585092994046,8.1,8.1,4.4
0,1.0986122886681098,140.0,12.0,176,92,166,127,78,0.0,8.1,8.1,0.0
0,1.3862943611198906,80.0,13.0,169,50,14,127,78,1.0986122886681098,8.1,8.1,5.0
0,1.0986122886681098,110.0,17.0,156,91,166,127,78,1.3862943611198906,8.1,8.1,3.7
0,0.6931471805599453,135.0,12.08176943699732,220,254,166,127,78,0.0,8.1,8.1,0.0
0,1.0986122886681098,75.0,16.0,208,95,166,127,78,2.6390573296152584,8.1,8.1,4.3
0,1.3862943611198906,75.0,19.0,232,106,77,127,78,3.7612001156935624,8.1,8.1,3.9
0,0.6931471805599453,85.0,13.0,7,254,166,127,78,0.0,8.1,8.1,0.0
0,0.6931471805599453,110.0,19.0,261,254,166,127,78,0.6931471805599453,8.1,8.1,4.0
0,1.0986122886681098,70.0,18.0,233,105,166,127,78,3.6109179126442243,8.1,8.1,4.1
0,1.3862943611198906,75.0,19.0,242,106,77,127,78,3.7612001156935624,6.9,6.9,3.9
0,1.3862943611198906,140.0,21.0,172,126,37,127,78,0.6931471805599453,6.9,6.9,5.0
0,0.6931471805599453,90.0,20.0,189,254,166,127,78,0.6931471805599453,6.9,6.9,3.0
0,0.6931471805599453,130.0,15.0,162,254,166,127,78,1.0986122886681098,6.9,6.9,3.0
0,1.3862943611198906,90.0,18.0,130,86,95,127,78,4.1588830833596715,6.9,6.9,4.7
0,1.0986122886681098,70.0,18.0,241,105,166,127,78,3.6109179126442243,6.9,6.9,4.1
0,1.3862943611198906,90.0,18.0,12,86,95,127,78,4.1588830833596715,6.9,6.9,4.7
0,2.3978952727983707,75.0,20.0,119,64,29,64,29,6.037870919922137,8.1,8.1,4.2
0,0.6931471805599453,110.0,18.0,257,254,166,127,78,2.9444389791664403,8.1,8.1,4.2
0,0.6931471805599453,160.0,14.0,227,254,166,127,78,3.367295829986474,8.1,8.1,4.3
0,1.3862943611198906,80.0,13.0,36,50,14,127,78,1.0986122886681098,10.0,10.0,5.0
0,0.6931471805599453,75.0,13.0,244,254,166,127,78,0.0,10.0,10.0,0.0
0,0.6931471805599453,100.0,13.0,270,254,166,127,78,0.0,10.0,10.0,0.0
0,1.0986122886681098,110.0,12.0,2,91,166,127,78,1.3862943611198906,10.0,10.0,3.7
0,1.0986122886681098,120.0,13.0,243,254,166,127,78,3.6375861597263857,10.0,10.0,4.1
0,1.0986122886681098,160.0,11.0,52,42,166,127,78,0.6931471805599453,10.0,10.0,5.0
0,1.0986122886681098,110.0,13.0,291,139,166,127,78,0.0,10.0,10.0,0.0
0,1.0986122886681098,100.0,19.0,250,111,166,127,78,2.772588722239781,10.0,10.0,4.7
0,0.6931471805599453,130.0,13.0,71,254,166,127,78,0.0,10.0,10.0,0.0
0,0.6931471805599453,200.0,13.0,158,254,166,127,78,0.6931471805599453,10.0,10.0,5.0
0,1.0986122886681098,75.0,13.0,229,95,166,127,78,2.6390573296152584,10.0,10.0,4.3
0,0.6931471805599453,100.0,15.0,147,254,166,127,78,2.302585092994046,10.0,10.0,5.0
0,1.3862943611198906,80.0,19.0,235,105,78,127,78,4.007333185232471,8.2,8.2,4.1
0,1.0986122886681098,140.0,13.0,167,92,166,127,78,0.0,8.2,8.2,0.0
0,1.3862943611198906,80.0,13.0,72,50,14,127,78,1.0986122886681098,10.0,10.0,5.0
0,1.0986122886681098,90.0,13.0,101,18,166,127,78,0.6931471805599453,10.0,10.0,5.0
0,0.6931471805599453,80.0,13.0,242,254,166,127,78,0.6931471805599453,10.0,10.0,5.0
0,1.0986122886681098,100.0,18.0,160,111,166,127,78,2.772588722239781,9.2,9.2,4.7
0,2.302585092994046,100.0,13.0,137,22,77,61,48,2.8903717578961645,9.2,9.2,4.1
0,0.6931471805599453,170.0,13.0,155,254,166,127,78,0.0,9.2,9.2,0.0
0,0.6931471805599453,65.0,10.0,252,254,166,127,78,0.0,9.2,9.2,0.0
0,1.3862943611198906,30.0,15.0,234,106,67,127,78,1.6094379124341003,9.2,9.2,5.0
0,0.6931471805599453,220.0,13.0,197,254,166,127,78,1.0986122886681098,9.2,9.2,5.0
0,0.6931471805599453,220.0,13.0,138,254,166,127,78,0.0,9.2,9.2,0.0
0,2.302585092994046,100.0,13.0,228,22,77,61,48,2.8903717578961645,7.7,7.7,4.1
0,1.6094379124341003,90.0,18.0,241,106,77,62,78,2.0794415416798357,7.7,7.7,3.3
0,0.6931471805599453,140.0,12.0,223,254,166,127,78,1.791759469228055,7.5,7.5,4.6
0,0.6931471805599453,100.0,19.0,188,254,166,127,78,0.0,7.5,7.5,0.0
0,0.6931471805599453,90.0,15.0,192,254,166,127,78,0.0,7.5,7.5,0.0
0,1.791759469228055,150.0,13.0,281,130,26,99,34,3.4657359027997265,7.5,7.5,4.3
0,0.6931471805599453,110.0,12.0,27,254,166,127,78,1.0986122886681098,7.5,7.5,4.5
0,1.0986122886681098,80.0,17.0,6,67,166,127,78,1.0986122886681098,7.5,7.5,5.0
0,1.0986122886681098,90.0,13.0,201,91,166,127,78,2.302585092994046,7.5,7.5,3.9
0,1.0986122886681098,150.0,12.0,193,22,166,127,78,0.6931471805599453,7.5,7.5,5.0
0,1.0986122886681098,80.0,13.0,240,106,166,127,78,3.8501476017100584,7.5,7.5,4.3
0,1.3862943611198906,30.0,12.0,237,106,67,127,78,1.6094379124341003,10.0,10.0,5.0
0,0.6931471805599453,100.0,17.0,159,254,166,127,78,0.6931471805599453,10.0,10.0,5.0
0,0.6931471805599453,120.0,13.0,175,254,166,127,78,0.0,10.0,10.0,0.0
0,1.0986122886681098,90.0,13.0,148,91,166,127,78,2.302585092994046,7.5,7.5,3.9
0,0.6931471805599453,90.0,15.0,71,254,166,127,78,0.0,7.5,7.5,0.0
0,1.0986122886681098,100.0,19.0,85,58,166,127,78,1.0986122886681098,7.5,7.5,4.5
0,1.0986122886681098,90.0,19.0,159,112,166,127,78,1.6094379124341003,7.5,7.5,4.0
0,0.6931471805599453,130.0,11.0,55,254,166,127,78,1.791759469228055,7.5,7.5,3.6
0,0.6931471805599453,120.0,19.0,251,254,166,127,78,0.0,7.5,7.5,0.0
0,0.6931471805599453,100.0,19.0,260,254,166,127,78,0.0,7.5,7.5,0.0
0,1.3862943611198906,100.0,19.0,276,91,65,127,78,1.0986122886681098,7.5,7.5,3.5
0,2.302585092994046,100.0,13.0,230,22,77,61,48,2.8903717578961645,7.7,7.7,4.1
0,1.0986122886681098,150.0,13.0,41,29,166,127,78,1.0986122886681098,7.7,7.7,3.0
0,1.0986122886681098,80.0,11.0,239,106,166,127,78,3.8501476017100584,8.2,8.2,4.3
0,0.6931471805599453,100.0,12.0,86,254,166,127,78,0.6931471805599453,8.2,8.2,5.0
0,1.0986122886681098,150.0,12.0,31,22,166,127,78,0.6931471805599453,10.0,10.0,5.0
0,1.0986122886681098,80.0,19.0,215,100,166,127,78,0.0,10.0,10.0,0.0
0,0.6931471805599453,110.0,19.0,190,254,166,127,78,0.0,10.0,10.0,0.0
0,1.0986122886681098,260.0,12.0,73,92,166,127,78,0.0,10.0,10.0,0.0
0,1.0986122886681098,80.0,19.0,39,100,166,127,78,0.0,10.0,10.0,0.0
0,0.6931471805599453,160.0,13.0,165,254,166,127,78,0.0,10.0,10.0,0.0
0,2.302585092994046,100.0,17.0,150,22,77,61,48,2.8903717578961645,7.7,7.7,4.1
0,0.6931471805599453,75.0,13.0,56,254,166,127,78,0.0,7.7,7.7,0.0
0,1.6094379124341003,220.0,20.0,139,91,95,98,78,2.0794415416798357,7.7,7.7,3.1
0,1.0986122886681098,90.0,13.0,194,92,166,127,78,0.0,7.7,7.7,0.0
0,1.0986122886681098,100.0,19.0,4,58,166,127,78,1.0986122886681098,10.0,10.0,4.5
0,0.6931471805599453,350.0,12.0,193,254,166,127,78,0.6931471805599453,10.0,10.0,5.0
0,1.0986122886681098,80.0,14.0,99,67,166,127,78,1.0986122886681098,5.0,5.0,5.0
0,1.791759469228055,150.0,13.0,137,130,26,99,34,3.4657359027997265,5.0,5.0,4.3
0,1.0986122886681098,85.0,17.0,154,91,166,127,78,1.6094379124341003,5.0,5.0,5.0
0,1.791759469228055,140.0,13.0,100,68,24,54,47,0.6931471805599453,5.0,5.0,5.0
0,2.302585092994046,100.0,17.0,142,22,77,61,48,2.8903717578961645,7.7,7.7,4.1
0,1.0986122886681098,150.0,13.0,167,29,166,127,78,1.0986122886681098,7.7,7.7,3.0
0,1.791759469228055,140.0,12.0,53,68,24,54,47,0.6931471805599453,10.0,10.0,5.0
0,1.791759469228055,140.0,13.0,146,68,24,54,47,0.6931471805599453,10.0,10.0,5.0
0,1.0986122886681098,90.0,17.0,253,112,166,127,78,1.6094379124341003,6.7,6.7,4.0
0,1.3862943611198906,100.0,19.0,156,91,65,127,78,1.0986122886681098,10.0,10.0,3.5
0,0.6931471805599453,140.0,19.0,29,254,166,127,78,0.0,10.0,10.0,0.0
0,0.6931471805599453,100.0,13.0,83,254,166,127,78,0.6931471805599453,10.0,10.0,4.0
0,0.6931471805599453,130.0,13.0,76,254,166,127,78,0.0,10.0,10.0,0.0
0,1.0986122886681098,90.0,19.0,159,92,166,127,78,0.0,10.0,10.0,0.0
0,1.3862943611198906,120.0,18.0,159,91,99,127,78,0.0,10.0,10.0,0.0
0,0.6931471805599453,140.0,21.0,174,254,166,127,78,0.0,10.0,10.0,0.0
0,1.0986122886681098,130.0,15.0,191,92,166,127,78,0.6931471805599453,10.0,10.0,2.0
0,0.6931471805599453,120.0,13.0,168,254,166,127,78,0.0,10.0,10.0,0.0
0,0.6931471805599453,100.0,13.0,58,254,166,127,78,0.0,10.0,10.0,0.0
0,1.6094379124341003,80.0,19.0,198,45,64,81,78,0.6931471805599453,10.0,10.0,5.0
0,0.6931471805599453,130.0,13.0,50,254,166,127,78,0.6931471805599453,10.0,10.0,5.0
0,0.6931471805599453,90.0,15.0,194,254,166,127,78,1.3862943611198906,10.0,10.0,3.7
0,1.0986122886681098,120.0,13.0,159,44,166,127,78,1.3862943611198906,10.0,10.0,5.0
0,2.302585092994046,100.0,17.0,32,22,77,61,48,2.8903717578961645,7.7,7.7,4.1
0,2.302585092994046,100.0,23.0,131,22,77,61,48,2.8903717578961645,7.7,7.7,4.1
0,1.0986122886681098,170.0,13.0,173,91,166,127,78,0.0,7.7,7.7,0.0
0,1.3862943611198906,30.0,12.0,205,106,67,127,78,1.6094379124341003,7.7,7.7,5.0
0,1.0986122886681098,140.0,13.0,258,114,166,127,78,0.0,7.7,7.7,0.0
0,1.0986122886681098,260.0,12.0,200,92,166,127,78,0.0,7.7,7.7,0.0
0,0.6931471805599453,130.0,15.0,196,254,166,127,78,0.0,7.7,7.7,0.0
0,0.6931471805599453,90.0,13.0,137,254,166,127,78,0.6931471805599453,7.7,7.7,5.0
0,0.6931471805599453,110.0,13.0,140,254,166,127,78,0.0,7.7,7.7,0.0
0,1.0986122886681098,120.0,13.0,54,44,166,127,78,1.3862943611198906,6.7,6.7,5.0
0,0.6931471805599453,130.0,19.0,251,254,166,127,78,0.0,6.7,6.7,0.0
0,1.0986122886681098,130.0,15.0,117,77,166,127,78,2.0794415416798357,5.7,5.7,4.6
0,1.0986122886681098,120.0,13.0,146,87,166,127,78,0.0,5.7,5.7,0.0
0,0.6931471805599453,220.0,11.0,280,254,166,127,78,0.0,5.7,5.7,0.0
0,0.6931471805599453,110.0,19.0,175,254,166,127,78,0.0,5.7,5.7,0.0
0,1.0986122886681098,90.0,19.0,254,112,166,127,78,0.0,5.7,5.7,0.0
0,1.0986122886681098,120.0,14.0,65,130,166,127,78,3.784189633918261,5.7,5.7,4.4
0,0.6931471805599453,120.0,12.0,157,254,166,127,78,0.6931471805599453,5.7,5.7,5.0
0,1.0986122886681098,130.0,14.0,299,147,166,127,78,1.0986122886681098,5.7,5.7,3.0
1,1.3862943611198906,140.0,12.0,172,126,37,127,78,1.9459101490553132,5.7,5.7,4.5
1,1.3862943611198906,140.0,12.0,106,126,37,127,78,1.9459101490553132,5.0,5.0,4.5
1,1.3862943611198906,140.0,12.0,271,126,37,127,78,1.9459101490553132,5.0,5.0,4.5
1,1.0986122886681098,64.99,12.0,47,36,166,127,78,0.0,5.0,5.0,0.0
1,1.0986122886681098,64.99,12.0,120,36,166,127,78,0.0,5.0,5.0,0.0
1,0.6931471805599453,84.99,12.0,187,254,166,127,78,0.0,5.0,5.0,0.0
1,1.0986122886681098,79.99,19.0,121,91,166,127,78,0.0,5.0,5.0,0.0
1,1.0986122886681098,79.99,19.0,156,91,166,127,78,0.0,5.0,5.0,0.0
1,1.0986122886681098,80.0,12.0,242,106,166,127,78,5.093750200806762,8.1,8.1,4.1
1,1.9459101490553132,75.0,12.0,234,64,51,45,32,5.075173815233827,8.1,8.1,4.3
1,1.0986122886681098,80.0,12.0,237,106,166,127,78,5.093750200806762,8.1,8.1,4.1
1,1.0986122886681098,90.0,11.0,237,106,166,127,78,4.02535169073515,8.6,8.6,4.4
1,1.0986122886681098,90.0,12.0,235,105,166,127,78,3.4339872044851463,6.7,6.7,3.9
1,1.0986122886681098,90.0,12.0,242,105,166,127,78,4.6443908991413725,6.7,6.7,4.7
1,1.9459101490553132,75.0,12.0,92,64,51,45,32,5.075173815233827,6.7,6.7,4.3
1,1.6094379124341003,90.0,12.0,175,91,65,61,78,2.302585092994046,7.5,7.5,4.1
1,0.6931471805599453,110.0,9.0,296,254,166,127,78,0.0,7.5,7.5,0.0
1,0.6931471805599453,110.0,12.0,185,254,166,127,78,0.0,7.5,7.5,0.0
1,1.0986122886681098,70.0,17.0,241,105,166,127,78,3.6109179126442243,7.4,7.4,4.1
1,1.0986122886681098,90.0,12.0,234,105,166,127,78,4.6443908991413725,9.3,9.3,4.7
1,0.6931471805599453,90.0,12.0,234,254,166,127,78,2.302585092994046,10.0,10.0,4.9
1,1.9459101490553132,75.0,12.0,122,64,51,45,32,5.075173815233827,8.3,8.3,4.3
1,1.0986122886681098,160.0,12.0,49,37,166,127,78,3.8918202981106265,9.0,9.0,4.6
1,1.0986122886681098,110.0,12.0,79,53,166,127,78,1.3862943611198906,10.0,10.0,4.7
1,1.0986122886681098,70.0,18.0,233,105,166,127,78,3.6109179126442243,7.4,7.4,4.1
1,0.6931471805599453,150.0,10.0,179,254,166,127,78,0.6931471805599453,7.4,7.4,5.0
1,1.0986122886681098,110.0,12.0,80,53,166,127,78,1.3862943611198906,10.0,10.0,4.7
1,1.0986122886681098,90.0,10.0,236,106,166,127,78,4.02535169073515,8.6,8.6,4.4
1,1.0986122886681098,110.0,12.0,289,91,166,127,78,0.0,8.6,8.6,0.0
1,1.9459101490553132,75.0,12.0,87,64,51,45,32,5.075173815233827,8.3,8.3,4.3
1,0.6931471805599453,100.0,12.0,137,254,166,127,78,0.0,8.3,8.3,0.0
1,1.0986122886681098,160.0,12.0,35,37,166,127,78,3.8918202981106265,9.0,9.0,4.6
1,0.6931471805599453,85.0,12.0,175,254,166,127,78,0.0,9.0,9.0,0.0
1,0.6931471805599453,110.0,19.0,261,254,166,127,78,0.6931471805599453,9.0,9.0,4.0
1,0.6931471805599453,90.0,12.0,78,254,166,127,78,0.0,9.0,9.0,0.0
1,0.6931471805599453,110.0,12.0,102,254,166,127,78,2.8903717578961645,7.5,7.5,3.8
1,0.6931471805599453,90.0,9.0,225,254,166,127,78,1.9459101490553132,7.5,7.5,4.5
1,0.6931471805599453,90.0,12.0,224,254,166,127,78,0.6931471805599453,7.5,7.5,5.0
1,0.6931471805599453,100.0,19.0,260,254,166,127,78,0.0,7.5,7.5,0.0
1,1.0986122886681098,140.0,12.0,14,5,166,127,78,0.6931471805599453,10.0,10.0,5.0
1,0.6931471805599453,90.0,15.0,194,254,166,127,78,1.3862943611198906,6.7,6.7,3.7
1,0.6931471805599453,130.0,15.0,196,254,166,127,78,0.0,6.7,6.7,0.0
1,1.0986122886681098,160.0,12.0,286,42,166,127,78,0.0,6.7,6.7,0.0
1,1.0986122886681098,85.0,12.0,195,92,166,127,78,1.9459101490553132,7.5,7.5,4.5
1,1.0986122886681098,140.0,11.0,98,5,166,127,78,0.6931471805599453,10.0,10.0,5.0
1,0.6931471805599453,80.0,12.0,235,254,166,127,78,0.0,10.0,10.0,0.0
1,1.6094379124341003,90.0,12.0,188,91,65,61,78,2.302585092994046,10.0,10.0,4.1
1,1.0986122886681098,100.0,12.0,137,23,166,127,78,0.0,10.0,10.0,0.0
1,0.6931471805599453,90.0,12.0,238,254,166,127,78,3.091042453358316,6.3,6.3,4.0
1,1.6094379124341003,90.0,12.0,159,91,65,61,78,2.302585092994046,7.5,7.5,4.1
1,1.6094379124341003,90.0,12.0,137,91,65,61,78,2.302585092994046,7.5,7.5,4.1
1,1.0986122886681098,90.0,12.0,74,27,166,127,78,1.0986122886681098,10.0,10.0,5.0
1,1.0986122886681098,60.0,5.0,137,52,166,127,78,2.70805020110221,9.0,9.0,4.2
1,1.3862943611198906,100.0,12.0,157,91,26,127,78,0.0,9.0,9.0,0.0
1,1.0986122886681098,150.0,12.0,63,48,166,127,78,2.833213344056216,9.0,9.0,4.5
1,1.791759469228055,140.0,12.0,53,30,24,0,0,0.6931471805599453,10.0,10.0,3.0
1,0.6931471805599453,125.0,20.0,107,254,166,127,78,1.0986122886681098,10.0,10.0,5.0
1,0.6931471805599453,110.0,12.0,48,254,166,127,78,3.295836866004329,10.0,10.0,5.0
1,0.6931471805599453,120.0,12.0,66,254,166,127,78,2.6390573296152584,9.2,9.2,4.6
1,1.0986122886681098,90.0,12.0,148,91,166,127,78,2.9444389791664403,9.1,9.1,4.4
1,1.0986122886681098,120.0,12.0,97,48,166,127,78,1.6094379124341003,9.1,9.1,4.0
1,1.0986122886681098,95.0,12.0,203,92,166,127,78,0.6931471805599453,9.1,9.1,1.0
1,1.0986122886681098,110.0,12.0,137,91,166,127,78,0.0,9.1,9.1,0.0
1,0.6931471805599453,140.0,21.0,174,254,166,127,78,0.0,9.1,9.1,0.0
1,0.6931471805599453,140.0,19.0,29,254,166,127,78,0.0,9.1,9.1,0.0
1,1.3862943611198906,160.0,12.0,62,48,75,127,78,2.1972245773362196,8.8,8.8,4.1
1,1.3862943611198906,120.0,18.0,159,91,99,127,78,0.0,8.8,8.8,0.0
1,1.0986122886681098,200.0,13.0,3,1,166,127,78,0.0,8.8,8.8,0.0
1,1.0986122886681098,150.0,11.0,159,48,166,127,78,2.833213344056216,10.0,10.0,4.5
1,1.0986122886681098,90.0,12.0,227,105,166,127,78,3.4339872044851463,6.7,6.7,3.9
1,1.0986122886681098,85.0,12.0,188,92,166,127,78,1.9459101490553132,7.5,7.5,4.5
1,1.0986122886681098,60.0,5.0,75,52,166,127,78,2.70805020110221,7.5,7.5,4.2
1,0.6931471805599453,100.0,11.0,103,254,166,127,78,0.0,7.5,7.5,0.0
1,0.6931471805599453,90.0,12.0,184,254,166,127,78,2.0794415416798357,7.5,7.5,5.0
1,0.6931471805599453,85.0,12.0,216,254,166,127,78,3.091042453358316,7.5,7.5,4.8
1,0.6931471805599453,80.0,12.0,292,254,166,127,78,0.6931471805599453,7.5,7.5,5.0
1,1.0986122886681098,120.0,12.0,275,254,166,127,78,0.0,7.5,7.5,0.0
1,1.791759469228055,140.0,12.0,64,48,166,127,78,1.6094379124341003,5.0,5.0,4.0
1,1.0986122886681098,150.0,12.0,5,30,24,0,0,0.6931471805599453,10.0,10.0,3.0
1,0.6931471805599453,120.0,12.0,177,22,166,127,78,0.0,10.0,10.0,0.0
1,1.0986122886681098,140.0,19.0,34,254,166,127,78,0.0,10.0,10.0,0.0
1,1.0986122886681098,90.0,12.0,105,69,166,127,78,0.6931471805599453,10.0,10.0,5.0
1,0.6931471805599453,100.0,19.0,171,112,166,127,78,0.0,10.0,10.0,0.0
1,1.3862943611198906,120.0,12.0,160,254,166,127,78,0.6931471805599453,10.0,10.0,5.0
1,1.0986122886681098,90.0,12.0,188,91,99,127,78,0.0,10.0,10.0,0.0
1,0.6931471805599453,100.0,19.0,254,112,166,127,78,0.0,10.0,10.0,0.0
1,1.791759469228055,90.0,13.0,38,51,98,16,16,1.6094379124341003,6.7,6.7,4.3
1,1.0986122886681098,120.0,12.0,199,91,166,127,78,0.0,6.7,6.7,0.0
1,1.0986122886681098,140.0,12.0,153,69,166,127,78,0.6931471805599453,6.7,6.7,5.0
1,1.0986122886681098,100.0,16.0,262,116,166,127,78,0.6931471805599453,10.0,10.0,3.0
1,1.0986122886681098,120.0,12.0,141,91,166,127,78,0.0,10.0,10.0,0.0
1,1.0986122886681098,150.0,12.0,31,22,166,127,78,0.0,10.0,10.0,0.0
1,0.6931471805599453,120.0,19.0,282,254,166,127,78,1.0986122886681098,10.0,10.0,3.5
1,1.3862943611198906,100.0,12.0,163,91,26,127,78,0.0,10.0,10.0,0.0
1,1.0986122886681098,100.0,12.0,33,23,166,127,78,0.0,10.0,10.0,0.0
1,0.6931471805599453,100.0,12.0,202,254,166,127,78,0.0,10.0,10.0,0.0
1,1.0986122886681098,160.0,11.0,52,42,166,127,78,0.0,10.0,10.0,0.0
1,1.791759469228055,90.0,12.08176943699732,209,51,98,16,16,1.6094379124341003,10.0,10.0,4.3
1,0.6931471805599453,90.0,12.0,181,92,64,127,78,3.6109179126442243,7.5,7.5,4.1
1,1.3862943611198906,100.0,12.0,186,92,166,127,78,0.6931471805599453,7.5,7.5,4.7
1,1.0986122886681098,110.0,12.08176943699732,37,51,98,16,16,1.3862943611198906,7.5,7.5,4.9
1,1.791759469228055,90.0,12.0,170,254,166,127,78,4.02535169073515,7.5,7.5,4.3
1,0.6931471805599453,200.0,12.0,287,51,98,16,16,0.0,10.0,10.0,4.6
1,1.791759469228055,90.0,12.0,151,254,166,127,78,5.075173815233827,6.7,6.7,4.7
1,0.6931471805599453,120.0,12.0,42,30,24,0,0,0.0,6.7,6.7,4.1
1,1.791759469228055,140.0,12.0,145,254,166,127,78,3.8918202981106265,6.7,6.7,5.0
1,0.6931471805599453,110.0,12.0,77,92,166,127,78,0.0,7.5,7.5,4.7
1,1.0986122886681098,110.0,12.0,145,30,24,0,0,0.6931471805599453,10.0,10.0,4.4
1,1.791759469228055,140.0,12.0,149,254,166,127,78,0.0,10.0,10.0,0.0
1,0.6931471805599453,140.0,12.0,170,254,166,127,78,2.8903717578961645,10.0,10.0,4.3
1,0.6931471805599453,170.0,13.0,211,96,166,127,78,1.9459101490553132,10.0,10.0,0.0
1,1.0986122886681098,220.0,11.0,290,254,166,127,78,0.6931471805599453,6.3,6.3,4.6
1,0.6931471805599453,130.0,19.0,210,254,166,127,78,0.0,7.5,7.5,0.0
1,0.6931471805599453,140.0,14.0,152,254,166,127,78,0.6931471805599453,7.5,7.5,4.0
1,1.3862943611198906,110.0,12.0,164,5,19,127,78,1.3862943611198906,10.0,10.0,0.0
1,0.6931471805599453,160.0,12.0,15,254,166,127,78,0.0,9.0,9.0,3.8
1,1.3862943611198906,100.0,12.0,66,91,26,127,78,0.0,9.0,9.0,4.5
1,0.6931471805599453,140.0,12.0,166,254,166,127,78,1.9459101490553132,9.0,9.0,5.0
1,0.6931471805599453,120.0,11.0,143,254,166,127,78,0.6931471805599453,10.0,10.0,0.0
1,1.3862943611198906,110.0,12.0,11,5,19,127,78,0.0,10.0,10.0,5.0
1,1.0986122886681098,200.0,13.0,182,92,166,127,78,2.302585092994046,10.0,10.0,3.7
1,1.3862943611198906,120.0,13.0,144,254,166,127,78,0.0,9.2,9.2,0.0
1,0.6931471805599453,100.0,12.0,294,91,99,127,78,3.091042453358316,9.1,9.1,0.0
1,0.6931471805599453,160.0,12.0,137,254,166,127,78,2.302585092994046,9.1,9.1,4.5
1,1.0986122886681098,120.0,12.0,132,87,166,127,78,2.302585092994046,9.1,9.1,5.0
1,1.3862943611198906,110.0,12.0,46,5,19,127,78,1.0986122886681098,9.1,9.1,0.0
1,1.0986122886681098,120.0,12.0,13,87,166,127,78,2.70805020110221,9.1,9.1,4.1
1,0.6931471805599453,150.0,12.0,104,254,166,127,78,0.0,9.1,9.1,0.0
1,1.791759469228055,140.0,12.08176943699732,0,30,24,0,0,2.833213344056216,8.8,8.8,4.0
1,0.6931471805599453,220.0,11.0,67,254,166,127,78,0.6931471805599453,8.8,8.8,4.1
1,0.6931471805599453,250.0,11.0,52,254,166,127,78,1.0986122886681098,8.8,8.8,4.1
1,0.6931471805599453,160.0,14.0,82,254,166,127,78,3.295836866004329,10.0,10.0,5.0
1,0.6931471805599453,130.0,12.0,1,254,166,127,78,2.9444389791664403,6.7,6.7,0.0
1,1.791759469228055,90.0,13.0,74,51,98,16,16,1.6094379124341003,7.5,7.5,4.5
1,0.6931471805599453,130.0,12.0,300,254,166,127,78,0.6931471805599453,7.5,7.5,3.0
1,0.6931471805599453,90.0,12.0,227,254,166,127,78,0.0,7.5,7.5,5.0
1,1.3862943611198906,160.0,12.08176943699732,221,48,75,127,78,0.0,10.0,10.0,5.0
1,1.0986122886681098,200.0,12.0,67,92,166,127,78,0.0,10.0,10.0,4.6
